name,_id,run_start_time,run_end_time,status,status_message,adjust_thermostat_setpoints_by_degrees.cooling_adjustment,adjust_thermostat_setpoints_by_degrees.heating_adjustment,change_electric_baseboard.nom_cap,change_exterior_wall_thermal_properties.r_value_mult,change_exterior_wall_thermal_properties.solar_abs_mult,change_exterior_wall_thermal_properties.thermal_mass_mult,change_roof_thermal_properties.r_value_mult,change_roof_thermal_properties.solar_abs_mult,change_roof_thermal_properties.thermal_mass_mult,improve_fan_belt_efficiency.fan_eff,improve_fan_belt_efficiency.motor_eff,reduce_electric_equipment_loads_by_percentage.elecequip_power_reduction_percent,reduce_space_infiltration_by_percentage.space_infiltration_reduction_percent,set_co_pfor_single_speed_dx_cooling_units.cop,set_gas_burner_efficiency_diag.eff,CalibrationReportsEnhanced20.electricity_consumption_actual,CalibrationReportsEnhanced20.electricity_consumption_cvrmse,CalibrationReportsEnhanced20.electricity_consumption_modeled,CalibrationReportsEnhanced20.electricity_consumption_nmbe,CalibrationReportsEnhanced20.electricity_cvrmse_within_limit,CalibrationReportsEnhanced20.electricity_nmbe_within_limit,CalibrationReportsEnhanced20.electricity_rmse,CalibrationReportsEnhanced20.natural_gas_consumption_actual,CalibrationReportsEnhanced20.natural_gas_consumption_cvrmse,CalibrationReportsEnhanced20.natural_gas_consumption_modeled,CalibrationReportsEnhanced20.natural_gas_consumption_nmbe,CalibrationReportsEnhanced20.natural_gas_cvrmse_within_limit,CalibrationReportsEnhanced20.natural_gas_nmbe_within_limit,CalibrationReportsEnhanced20.natural_gas_rmse,OpenStudioResults.electricity_ip,OpenStudioResults.eui,OpenStudioResults.natural_gas_ip
LHS Autogenerated 47,bc32d3c5-4f1e-4ab7-8bed-146af6bfe34f,2017-03-29T19:29:22.237Z,2017-03-29T19:29:55.718Z,completed,completed normal,1.0,-1.0,1500.0,1.0,1.0,1.0,1.0,1.0,1.0,13.03927094489336,0.0,30.0,30.0,4.0,0.95,18378.0,10.635244642346342,19437.36998398657,-6.28836840878858,1.0,0.0,155.94455130127508,,,,,,,,19491.297428774997,127.18235744092567,46.035830108629916
LHS Autogenerated 25,bc6885b2-46b5-4e5b-b1b9-e2a6301449f6,2017-03-29T19:28:37.316Z,2017-03-29T19:29:26.460Z,completed,completed normal,1.0,-1.0,1500.0,1.0,2.931425546035171,1.0,1.0,1.0,1.0,0.0,0.0,30.0,30.0,4.0,0.95,18378.0,12.56317159275262,20050.095295877465,-9.925475890407311,1.0,0.0,184.21373676275903,,,,,,,,20105.38330688611,126.98955952666455,43.7755281645025
LHS Autogenerated 22,bd92cebb-c13b-44c3-beab-0cca0d92e34d,2017-03-29T19:28:36.553Z,2017-03-29T19:29:23.521Z,completed,completed normal,1.0,-1.0,1500.0,1.0,4.281171185448765,1.0,1.0,1.0,1.0,0.0,0.0,30.0,30.0,4.0,0.95,18378.0,12.56317159275262,20050.095295877465,-9.925475890407311,1.0,0.0,184.21373676275903,,,,,,,,20105.38330688611,126.98955952666455,43.7755281645025
LHS Autogenerated 56,be0e89e0-535d-420f-ae55-d84a54f385af,2017-03-29T19:29:23.899Z,2017-03-29T19:29:57.323Z,completed,completed normal,1.0,-1.0,1500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-18.002724409103394,30.0,4.0,0.95,18378.0,41.80513231635615,25602.441060364366,-42.883928770749826,0.0,0.0,612.9884944260497,,,,,,,,25674.598181300003,142.80969949131398,38.771650312396524
LHS Autogenerated 54,c4825e96-518a-405c-b2d3-729453cb7f6a,2017-03-29T19:29:23.676Z,2017-03-29T19:29:57.899Z,completed,completed normal,1.0,-1.0,1500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12.415946408361194,30.0,30.0,4.0,0.95,18378.0,12.439762668023736,19952.19320093566,-9.344333843443229,1.0,0.0,182.40419217393114,,,,,,,,20007.510078580555,128.2855899503088,45.24915304740239
LHS Autogenerated 53,c778fea2-ddf6-445c-915d-1b2018e25a1f,2017-03-29T19:29:23.599Z,2017-03-29T19:29:58.198Z,completed,completed normal,1.0,-1.0,1500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-13.40861382028088,30.0,30.0,4.0,0.95,18378.0,12.439762668023736,19952.19320093566,-9.344333843443229,1.0,0.0,182.40419217393114,,,,,,,,20007.510078580555,128.2855899503088,45.24915304740239
LHS Autogenerated 74,d2b2a0a7-20eb-45c9-9191-2d8b16b4c499,2017-03-29T19:29:25.985Z,2017-03-29T19:29:59.907Z,completed,completed normal,1.0,-1.0,1500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,30.0,30.0,4.0,0.7839153492078186,18378.0,12.439762668023736,19952.19320093566,-9.344333843443229,1.0,0.0,182.40419217393114,,,,,,,,20007.510078580555,139.11440613464228,54.83588045175049
LHS Autogenerated 59,d931f535-c67a-42d3-9cef-ddaf696d06a3,2017-03-29T19:29:24.661Z,2017-03-29T19:29:58.680Z,completed,completed normal,1.0,-1.0,1500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,72.71219225972891,30.0,4.0,0.95,18378.0,21.675951814743055,14997.82988806427,20.064524452769,0.0,0.0,317.8343981217923,,,,,,,,15038.07059685,116.38567424230237,51.68132460911423
LHS Autogenerated 24,dedf3659-9c80-47d3-9c4a-4b68bffc018a,2017-03-29T19:28:36.768Z,2017-03-29T19:29:23.881Z,completed,completed normal,1.0,-1.0,1500.0,1.0,0.508595439363271,1.0,1.0,1.0,1.0,0.0,0.0,30.0,30.0,4.0,0.95,18378.0,12.413701187415352,19904.7743948919,-9.062858130127367,1.0,0.0,182.0220527839693,,,,,,,,19960.110092175,129.02464862164314,46.067485757899156
LHS Autogenerated 27,e2de88c9-f542-4cda-a6ff-8aa1d1c73350,2017-03-29T19:28:37.350Z,2017-03-29T19:29:23.663Z,completed,completed normal,1.0,-1.0,1500.0,1.0,1.0,1.043780415900983,1.0,1.0,1.0,0.0,0.0,30.0,30.0,4.0,0.95,18378.0,12.428501661806251,19948.146308871936,-9.320311690095483,1.0,0.0,182.2390720830595,,,,,,,,20003.468809541668,128.21061298365169,45.20299847438232
LHS Autogenerated 36,e7672d71-3034-414f-ba77-c1ed5d5046e0,2017-03-29T19:28:37.740Z,2017-03-29T19:29:26.619Z,completed,completed normal,1.0,-1.0,1500.0,1.0,1.0,1.0,1.0,3.098009597044438,1.0,0.0,0.0,30.0,30.0,4.0,0.95,18378.0,12.452974580806098,19969.487088420403,-9.446989513669902,1.0,0.0,182.59791840026293,,,,,,,,20024.789646794445,128.0606590503375,44.99057040518253
LHS Autogenerated 6,e7c56155-3953-4218-b7ab-7d6fc292822b,2017-03-29T19:28:35.169Z,2017-03-29T19:29:25.660Z,completed,completed normal,1.0,-4.23047163340263,1500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,30.0,30.0,4.0,0.95,18378.0,11.996231397151048,19864.857776409528,-8.825915035227089,1.0,0.0,175.9006948543748,,,,,,,,19920.210265855556,116.02150040425354,34.69713632491919
LHS Autogenerated 52,eb6a2d9c-88e0-4a8d-8c13-3d7772e74d13,2017-03-29T19:29:23.585Z,2017-03-29T19:29:58.019Z,completed,completed normal,1.0,-1.0,1500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-4.078660732321442,30.0,30.0,4.0,0.95,18378.0,12.439762668023736,19952.19320093566,-9.344333843443229,1.0,0.0,182.40419217393114,,,,,,,,20007.510078580555,128.2855899503088,45.24915304740239
LHS Autogenerated 32,ee2c573c-77cb-463d-ab75-1cf40a2f60d6,2017-03-29T19:28:37.550Z,2017-03-29T19:29:25.036Z,completed,completed normal,1.0,-1.0,1500.0,1.0,1.0,1.0,1.9615986056858674,1.0,1.0,0.0,0.0,30.0,30.0,4.0,0.95,18378.0,12.243988143557159,19890.404282901905,-8.977557848229049,1.0,0.0,179.53355107437437,,,,,,,,19945.61498381389,127.48226530755409,44.751352413534754
LHS Autogenerated 65,ef155482-da93-47ae-aa1e-7c681b8bd265,2017-03-29T19:29:25.308Z,2017-03-29T19:30:00.359Z,completed,completed normal,1.0,-1.0,1500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,30.0,77.33591809403151,4.0,0.95,18378.0,9.12218490644106,18504.471840871578,-0.7507306613930619,1.0,1.0,133.75856221097433,,,,,,,,18556.691073713893,94.8030188402925,20.57088470185183
LHS Autogenerated 8,ef69871f-d0d3-4f82-9777-eabed31c93dd,2017-03-29T19:28:35.565Z,2017-03-29T19:29:25.341Z,completed,completed normal,1.0,-0.1625010226434096,1500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,30.0,30.0,4.0,0.95,18378.0,12.619701042692835,19987.532117262042,-9.554103922251146,1.0,0.0,185.04262786989304,,,,,,,,20042.772392133338,131.77737439748265,48.22342323938077
LHS Autogenerated 38,f2cce063-b60b-4238-b535-46ff51b0ef24,2017-03-29T19:28:37.980Z,2017-03-29T19:29:25.100Z,completed,completed normal,1.0,-1.0,1500.0,1.0,1.0,1.0,1.0,3.8151113579981026,1.0,0.0,0.0,30.0,30.0,4.0,0.95,18378.0,12.452974580806098,19969.487088420403,-9.446989513669902,1.0,0.0,182.59791840026293,,,,,,,,20024.789646794445,128.0606590503375,44.99057040518253
LHS Autogenerated 16,f69653a2-a3a3-400d-8dc4-91e23ebc0ee1,2017-03-29T19:28:36.007Z,2017-03-29T19:29:24.088Z,completed,completed normal,1.0,-1.0,1500.0,1.8229694915935397,1.0,1.0,1.0,1.0,1.0,0.0,0.0,30.0,30.0,4.0,0.95,18378.0,11.600966657936244,19692.481652481016,-7.8026987948892215,1.0,0.0,170.10492950294702,,,,,,,,19747.389523986112,124.3546546984291,42.663563321715586
LHS Autogenerated 72,f7f18eac-a663-41fb-97a7-aa5fca0a1322,2017-03-29T19:29:25.792Z,2017-03-29T19:30:00.382Z,completed,completed normal,1.0,-1.0,1500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,30.0,30.0,4.0,0.9106633428484201,18378.0,12.439762668023736,19952.19320093566,-9.344333843443229,1.0,0.0,182.40419217393114,,,,,,,,20007.510078580555,130.4920549690751,47.203711195787676
LHS Autogenerated 71,f9fc5865-a0ae-4473-8b50-99301ac37f66,2017-03-29T19:29:25.743Z,2017-03-29T19:29:59.845Z,completed,completed normal,1.0,-1.0,1500.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,30.0,30.0,4.0,0.8254704247880728,18378.0,12.439762668023736,19952.19320093566,-9.344333843443229,1.0,0.0,182.40419217393114,,,,,,,,20007.510078580555,135.99750652075403,52.07540253352696
